dataset,BernoulliNB,ComplementNB,GaussianNB,MultinomialNB,PW-NB(auto),PW-NB(k=15),PW-NB(k=30),PW-NB(k=45),PW-NB(k=5)
corporate_credit_ratings,0.4556,0.38839999999999997,0.26739999999999997,0.531,0.24379999999999996,0.2434,0.24359999999999998,0.24299999999999997,0.24379999999999996
default-of-credit-card-clients,0.6719,0.6535333333333334,0.37923333333333337,0.7788,0.3971,0.3933333333333333,0.3957666666666667,0.3971,0.3885666666666666
diabetes,0.7199077238550923,0.6367224880382775,0.7551606288448394,0.6510594668489406,0.7447026657552973,0.7421223513328776,0.7382262474367738,0.7382262474367738,0.7447026657552973
ecoli,0.7261904761904763,0.6607142857142858,0.7916666666666666,0.425595238095238,0.8154761904761905,0.8154761904761905,0.8154761904761905,0.8154761904761905,0.8154761904761905
eeg-eye-state,0.5830440587449933,0.5481975967957277,0.4542056074766355,0.5512683578104138,0.4522029372496662,0.45213618157543395,0.45173564753004003,0.4518691588785047,0.45253671562082776
gas-drift,0.5313443565780014,0.4728253055355859,0.5539899352983465,0.6001437814521926,0.5846872753414809,0.5733285406182602,0.5788641265276779,0.5846872753414809,0.5675053918044572
gina_agnostic,0.7972963968616215,0.7949942529692992,0.7837392347287235,0.7949934200662991,0.7814362579334011,0.7802801885692392,0.7799920041311988,0.7788392663790376,0.78057170461928
glass,0.6594202898550725,0.47705314009661837,0.4488727858293075,0.4957729468599034,0.448671497584541,0.46759259259259256,0.46759259259259256,0.46759259259259256,0.448671497584541
har,0.824060309283214,0.5488892977440629,0.7429831960523461,0.8263893685074585,0.7112318491890515,0.6888990159170464,0.6996771302140828,0.7112318491890515,0.6748198363950296
heart-statlog,0.8333333333333333,0.8185185185185185,0.8333333333333334,0.825925925925926,0.8407407407407407,0.837037037037037,0.8407407407407407,0.8407407407407407,0.837037037037037
ionosphere,0.7605555555555557,0.755079365079365,0.888888888888889,0.6552380952380952,0.8917460317460317,0.888888888888889,0.8861111111111111,0.8576190476190476,0.8917460317460317
iris,0.7533333333333333,0.6666666666666666,0.9533333333333334,0.7933333333333333,0.9533333333333334,0.9533333333333334,0.9533333333333334,0.9533333333333334,0.9533333333333334
isolet,0.866229715940884,0.6293467956946776,0.8439137948059642,0.880467561963069,0.8654588394062077,0.8650753760574043,0.8667422073006155,0.8664853033145716,0.8636646259175143
kc1,0.7605619498984428,0.7434980816971338,0.824565560821485,0.8487429474159331,0.8240916271721959,0.8240916271721959,0.8240916271721959,0.8240916271721959,0.8250394944707742
letter,0.42155,0.40645,0.6436499999999999,0.524,0.65845,0.6571,0.6576000000000001,0.6586000000000001,0.654
madelon,0.5853846153846154,0.5946153846153847,0.5861538461538461,0.5946153846153847,0.6003846153846154,0.6007692307692307,0.6030769230769231,0.6,0.6011538461538461
mc1,0.8215708446166932,0.8613994119630032,0.9607029877369506,0.9832042211858523,0.955421259077849,0.9509846382590176,0.9545764861105839,0.9553156624569409,0.9577460591028529
mfeat-factors,0.882,0.7495,0.9235,0.875,0.9235,0.9205,0.9205,0.917,0.9235
mfeat-karhunen,0.8615,0.8695,0.9315,0.9109999999999999,0.931,0.9295,0.9285,0.9269999999999999,0.9324999999999999
mozilla4,0.7045988156277545,0.7325831895285272,0.6794459687064188,0.67140560404226,0.7145695580743812,0.7081364138598866,0.7124466266909997,0.7145695580743812,0.7051129540197064
optdigits,0.8951957295373665,0.8209964412811388,0.7914590747330961,0.9071174377224199,0.8350533807829181,0.8339857651245552,0.8323843416370107,0.8350533807829181,0.8338078291814947
ozone-level-8hr,0.6992904049049204,0.7020431981575426,0.6909822290000311,0.9368584855746788,0.7612383679312813,0.7557078833525256,0.7604494102268837,0.7588683825588995,0.7616336248482773
page-blocks,0.8903668316897744,0.909735918547085,0.8848820373904109,0.8985931891271568,0.9261799597005564,0.9261799597005564,0.928923190861901,0.928923190861901,0.9216132454396243
parkinsons,0.7186842105263158,0.7076315789473684,0.7131578947368421,0.8510526315789473,0.7128947368421052,0.7128947368421052,0.7231578947368421,0.7178947368421053,0.7178947368421053
pendigits,0.810499875920258,0.6995088923815038,0.8565333774505749,0.8014928447348829,0.8559875920258087,0.8558051948051947,0.8544404003639672,0.8533485813549507,0.8561695756472826
ringnorm,0.7043243243243242,0.5152702702702703,0.9794594594594594,0.5048648648648648,0.9733783783783784,0.971081081081081,0.9701351351351353,0.9691891891891892,0.9733783783783784
satimage,0.6934681181959566,0.5413685847589425,0.7958009331259721,0.5793157076205289,0.7995334370139969,0.7992223950233281,0.7972006220839813,0.7975116640746501,0.7998444790046657
scene,0.7631794605809128,0.897795643153527,0.8525069156293222,0.9260408022130013,0.8940542876901798,0.8886549100968187,0.8824291147994467,0.88201244813278,0.8940542876901798
segment,0.7233766233766235,0.49567099567099565,0.7965367965367965,0.7692640692640692,0.8138528138528139,0.8103896103896103,0.8121212121212121,0.8138528138528139,0.80995670995671
semeion,0.8524646226415096,0.7438482704402516,0.7890526729559749,0.8449292452830189,0.8040801886792452,0.7997012578616353,0.8053341194968553,0.8040801886792452,0.7928026729559748
sonar,0.7545238095238095,0.7452380952380953,0.6826190476190476,0.7547619047619047,0.6778571428571428,0.6873809523809523,0.6728571428571428,0.6826190476190476,0.6776190476190476
spambase,0.9026322738847495,0.8367777987362068,0.8202555880411204,0.8898080731868339,0.8352504008299538,0.8341639158728661,0.8345982269169102,0.8352504008299538,0.8328595680467792
texture,0.5652727272727273,0.6052727272727273,0.7736363636363637,0.8596363636363635,0.7836363636363636,0.7785454545454545,0.7821818181818182,0.7847272727272727,0.7774545454545454
thyroid-ann,0.9448563569253225,0.8067288394874602,0.07767462422634834,0.9247098367788024,0.14394832498280768,0.14818814646400852,0.14792359619945822,0.14394902670764737,0.1423533044222699
vehicle,0.4575350140056022,0.4644957983193277,0.4503501400560224,0.5366806722689075,0.470406162464986,0.4610224089635854,0.46453781512605047,0.46922969187675073,0.47635854341736694
vowel,0.34444444444444444,0.08888888888888888,0.3555555555555555,0.04646464646464646,0.14343434343434341,0.15656565656565655,0.15454545454545454,0.14343434343434341,0.19696969696969696
waveform-5000,0.7807999999999999,0.7288,0.798,0.8164,0.8074,0.8078,0.8071999999999999,0.806,0.8074
wilt,0.9460632582174083,0.6490961278510685,0.8927463511455607,0.9460632582174083,0.9594955768868813,0.9594955768868813,0.9590819259791592,0.9576352172201975,0.9547426552367264
wine,0.927124183006536,0.865032679738562,0.9777777777777779,0.9441176470588235,0.9722222222222221,0.9722222222222221,0.9722222222222221,0.9722222222222221,0.9722222222222221
wine-quality-red,0.5597366352201257,0.4940330188679245,0.556002358490566,0.532193396226415,0.5384748427672956,0.5422248427672957,0.5422248427672957,0.5422248427672957,0.5384748427672956
wine-quality-white,0.4475241291613683,0.381790039815722,0.4434441641825269,0.44855037418440313,0.46427049675845816,0.46427049675845816,0.46427049675845816,0.46427049675845816,0.46427049675845816
